"","1 Ano","3 Anos","5 Anos","10 Anos"
"1631",12.54,11.93,11.43,NA
"1632",12.61,12.12,11.49,NA
"1633",12.24,12.02,11.54,NA
"1634",12.6,11.93,11.53,NA
"1635",12.1,11.52,11.31,NA
"1636",11.71,11.33,11.38,NA
"1637",11.8,11.45,11.49,NA
"1638",11.81,11.48,11.55,NA
"1639",12.55,11.57,11.38,NA
"1640",12.65,11.57,11.15,NA
"1641",12.69,11.3,11.15,NA
"1642",12.42,11.11,11.2,NA
"1643",11.56,11.08,11.22,NA
"1644",10.9,10.91,10.96,NA
"1645",11.33,11.01,10.9,NA
"1646",11.77,11.34,11.02,NA
"1647",12.34,11.26,10.83,NA
"1648",12.17,11.35,10.74,NA
"1649",12.14,11.56,10.75,NA
"1650",11.49,11.5,10.73,NA
"1651",10.66,11.26,10.57,NA
"1652",9.95,11.17,10.43,NA
"1653",10.35,11.12,10.51,NA
"1654",10.87,11.04,10.71,NA
"1655",10.61,11.25,10.69,NA
"1656",10.48,11.13,10.84,NA
"1657",9.69,10.93,10.61,NA
"1658",8.35,10.79,10.44,NA
"1659",8.09,10.62,10.28,NA
"1660",8.16,10.6,10.22,NA
"1661",8.22,10.39,10.08,NA
"1662",9.11,10.51,10.17,NA
"1663",9.08,10.63,10.18,NA
"1664",9.09,10.34,10.12,NA
"1665",8.19,9.92,9.99,NA
"1666",7.87,9.78,10.05,NA
"1667",8.85,9.95,10.22,NA
"1668",8.41,9.68,9.91,NA
"1669",8.68,9.77,10.09,NA
"1670",8.83,9.76,10.05,NA
"1671",8.94,9.77,10.08,NA
"1672",8.39,9.79,10.23,NA
"1673",8.92,9.85,10.49,NA
"1674",9.38,10,10.76,NA
"1675",10.05,10.36,11.18,NA
"1676",10.15,10.24,11.35,NA
"1677",10.07,10.08,11.04,NA
"1678",10.64,10.27,11.53,NA
"1679",11.05,10.67,11.7,NA
"1680",10.86,10.66,11.76,NA
"1681",10.9,10.66,11.77,NA
"1682",10.66,10.67,11.93,NA
"1683",10.34,10.57,12.07,NA
"1684",10.17,10.52,11.84,NA
"1685",10.61,10.66,11.91,NA
"1686",10.83,10.76,12.04,NA
"1687",10.68,10.83,12.11,NA
"1688",10.68,10.64,12.43,NA
"1689",10.5,10.58,12.71,NA
"1690",10.63,10.65,13.34,NA
"1691",10.23,10.43,13.67,NA
"1692",9.55,10.15,14.24,NA
"1693",9.78,10.21,13.75,NA
"1694",9.47,9.99,13.54,NA
"1695",8.75,9.84,13.88,NA
"1696",8.98,9.82,14.11,NA
"1697",10.18,10.08,14.11,NA
"1698",10.63,10.24,13.86,NA
"1699",10.78,10.34,13.84,NA
"1700",10.8,10.42,14.19,NA
"1701",10.73,10.26,14.39,NA
"1702",10.99,10.28,14.76,NA
"1703",11.54,10.46,15.07,NA
"1704",12,10.65,15.02,NA
"1705",12.48,10.78,14.7,NA
"1706",12.69,10.63,14.49,NA
"1707",12.8,10.71,14.18,NA
"1708",12.8,10.65,14.09,NA
"1709",12.89,10.7,13.97,NA
"1710",12.98,10.75,14.13,NA
"1711",13.05,10.58,14.27,NA
"1712",13.56,10.41,14.27,NA
"1713",13.16,10.27,14.22,NA
"1714",12.99,10.49,14.49,NA
"1715",12.83,10.42,14.75,NA
"1716",12.49,10.34,14.73,NA
"1717",13.13,10.68,14.95,NA
"1718",13.51,10.65,15.13,NA
"1719",13.49,10.9,15.15,NA
"1720",13.43,10.77,15.48,NA
"1721",13.61,10.57,15.94,NA
"1722",14.91,10.79,16.11,NA
"1723",15.67,10.68,15.81,NA
"1724",15.23,10.68,15.75,NA
"1725",14.28,10.39,15.49,NA
"1726",14.04,10.35,15.37,NA
"1727",14.17,10.29,15.16,NA
"1728",14.11,10.31,15.61,NA
"1729",14.31,10.42,15.6,NA
"1730",14.27,10.19,15.44,NA
"1731",13.99,10.08,15.49,NA
"1732",13.67,10.14,15.56,NA
"1733",13.62,9.98,15.46,NA
"1734",13.56,9.93,15.47,NA
"1735",12.94,9.7,15.24,NA
"1736",13.02,9.62,15.47,NA
"1737",12.59,9.4,15.51,NA
"1738",12.28,9.64,15.71,NA
"1739",12.09,9.65,15.53,NA
"1740",11.72,9.58,15.6,NA
"1741",11.28,9.25,15.44,NA
"1742",10.91,8.93,15.12,NA
"1743",11.38,8.89,15.24,NA
"1744",11.84,8.86,15.3,NA
"1745",11.71,8.72,15.25,NA
"1746",11.65,8.85,15.33,NA
"1747",12.49,9.1,15.5,NA
"1748",12.74,9.21,15.67,NA
"1749",13.13,9.34,15.43,NA
"1750",13.17,9.4,15.12,NA
"1751",13.17,9.55,15.12,NA
"1752",13.43,9.69,14.96,NA
"1753",14.07,9.63,14.7,NA
"1754",14.15,9.52,14.48,NA
"1755",14.03,9.39,14.76,NA
"1756",14.03,9.31,14.82,NA
"1757",12.78,9.25,14.74,NA
"1758",12.59,9.41,14.88,NA
"1759",11.95,9.2,14.79,NA
"1760",12.32,9.31,15.21,NA
"1761",12.53,9.67,15.22,NA
"1762",11.87,9.59,15.1,NA
"1763",12.5,9.66,15.13,NA
"1764",12.82,9.62,15.32,NA
"1765",12.69,9.57,15.25,NA
"1766",13.04,10.01,15.53,NA
"1767",12.86,10.2,15.49,NA
"1768",12.92,10.4,15.57,NA
"1769",12.72,10.4,15.46,NA
"1770",12.82,10.42,15.21,NA
"1771",12.9,10.33,15.29,NA
"1772",12.12,10.11,15.14,NA
"1773",10.85,9.81,15.03,NA
"1774",10.33,9.66,14.91,NA
"1775",10.88,9.65,14.8,NA
"1776",10.52,9.5,14.7,NA
"1777",11.41,9.46,14.54,NA
"1778",11.63,9.38,14.7,NA
"1779",10.15,8.78,14.71,NA
"1780",10.13,8.86,14.58,NA
"1781",10.11,8.92,14.52,NA
"1782",10.28,9.05,14.66,NA
"1783",10.62,9.09,14.81,NA
"1784",10.32,8.94,14.93,NA
"1785",11.01,9.19,15.07,NA
"1786",11.41,9.25,15.31,NA
"1787",11.37,9.16,15.5,NA
"1788",11.05,9.29,15.79,NA
"1789",11.13,9.4,15.87,NA
"1790",11.26,9.7,15.87,NA
"1791",10.71,9.95,15.96,NA
"1792",10.93,10.11,16,NA
"1793",11.28,9.9,16.4,NA
"1794",11.27,9.89,16.69,NA
"1795",11.79,9.99,16.59,NA
"1796",11.93,10.23,16.96,NA
"1797",11.51,10.12,17,NA
"1798",11.03,10.16,17.13,NA
"1799",9.85,10.09,16.72,NA
"1800",10.7,10.25,16.92,NA
"1801",10.36,10.28,16.78,NA
"1802",10.03,10.41,16.66,NA
"1803",10.16,10.44,16.54,NA
"1804",9.19,10.78,16.39,NA
"1805",8.93,11.08,16.29,NA
"1806",8.7,10.97,16.55,NA
"1807",7.82,10.73,16.42,NA
"1808",7.46,10.69,16.03,NA
"1809",7.85,10.49,16.06,NA
"1810",8.33,10.73,16.06,NA
"1811",8.13,10.56,15.82,NA
"1812",8.05,10.47,15.83,NA
"1813",8.05,10.26,15.97,NA
"1814",7.78,10.19,15.78,NA
"1815",7.59,10.17,15.62,NA
"1816",7.45,10.01,15.33,NA
"1817",7.09,10.16,15.35,NA
"1818",7.25,10.16,15.45,NA
"1819",7.51,10.22,15.55,NA
"1820",8.08,10.31,15.48,NA
"1821",8.54,10.54,15.19,NA
"1822",8.95,10.57,15.16,NA
"1823",8.82,10.63,15.22,NA
"1824",9.01,10.42,15,NA
"1825",8.59,10.56,14.83,NA
"1826",9.14,10.63,14.77,NA
"1827",7.9,10.38,14.46,NA
"1828",6.63,9.91,14.5,NA
"1829",6.81,9.93,14.46,NA
"1830",7.56,9.95,14.38,NA
"1831",8.2,10.05,14.59,NA
"1832",8.66,10.04,14.52,NA
"1833",8.87,10.03,14.44,NA
"1834",8.41,10.05,14.46,NA
"1835",8.6,10.14,14.45,NA
"1836",7.57,10.03,14.27,NA
"1837",7.41,10.08,14.31,NA
"1838",6.69,9.84,14.08,NA
"1839",6.64,9.77,13.83,NA
"1840",6.76,10,13.76,NA
"1841",6.77,10.18,13.84,NA
"1842",6.86,10.01,13.71,NA
"1843",6.87,9.93,13.95,NA
"1844",6.48,9.72,13.98,NA
"1845",6.02,9.45,14.04,NA
"1846",5.6,9.4,13.95,NA
"1847",5.93,9.54,14.01,NA
"1848",6.11,9.61,13.78,NA
"1849",6.24,9.97,13.81,NA
"1850",6.2,10.09,13.84,NA
"1851",5.68,9.97,13.94,NA
"1852",4.56,9.78,14.02,NA
"1853",4.77,9.68,14.03,NA
"1854",4.49,9.88,13.87,NA
"1855",4.27,9.93,13.79,NA
"1856",4.64,9.95,13.95,NA
"1857",5.4,9.98,14,NA
"1858",6.58,10.11,13.89,NA
"1859",6.82,10.14,13.73,NA
"1860",7.22,10.21,13.8,NA
"1861",6.89,10.42,13.86,NA
"1862",7.84,10.62,13.78,NA
"1863",8.14,10.99,13.79,NA
"1864",8.63,11.18,13.8,NA
"1865",9.07,11.16,13.69,NA
"1866",9.23,11.32,13.75,NA
"1867",10.69,11.32,13.82,NA
"1868",11.72,11.46,13.92,NA
"1869",11.43,11.56,14.08,NA
"1870",11.55,11.63,14.16,NA
"1871",12.23,11.5,14.2,NA
"1872",12.6,11.46,14.07,NA
"1873",12.25,11.56,14.21,NA
"1874",11.93,11.48,14.23,NA
"1875",11.56,11.38,14.2,NA
"1876",11.63,11.39,14.02,NA
"1877",12.11,11.49,14.05,NA
"1878",13.9,11.38,13.97,NA
"1879",14.27,11.51,13.99,NA
"1880",15.17,11.43,13.85,NA
"1881",14.23,11.24,13.96,NA
"1882",13.58,11.18,13.99,NA
"1883",12.63,11.03,14,NA
"1884",12.48,11.01,14.08,NA
"1885",12.81,10.97,14.17,NA
"1886",12.29,10.8,14.24,NA
"1887",12.6,10.87,14.31,NA
"1888",12.99,10.77,14.19,NA
"1889",11.81,10.58,13.99,NA
"1890",10.96,10.49,13.72,NA
"1891",10.69,10.61,13.64,NA
"1892",9.61,10.57,13.57,NA
"1893",9.48,10.54,13.49,NA
"1894",9.67,10.78,13.47,NA
"1895",9.28,10.69,13.32,NA
"1896",9.45,10.85,13.27,NA
"1897",9.58,10.8,13.12,NA
"1898",9.58,10.67,13.11,NA
"1899",8.87,10.58,13.02,NA
"1900",9.59,10.93,13.04,NA
"1901",9.77,11.04,12.86,NA
"1902",10,11.04,12.86,NA
"1903",10.06,11.06,12.75,NA
"1904",9.89,10.91,12.64,NA
"1905",10.4,11.27,12.74,NA
"1906",10.39,11.53,12.66,NA
"1907",9.18,11.71,12.24,NA
"1908",8.5,12.07,12.12,NA
"1909",8.04,12.93,12.23,NA
"1910",7.96,12.85,12.19,NA
"1911",7.57,12.91,12.11,NA
"1912",7.73,12.55,12.03,NA
"1913",8.05,12.16,12.13,NA
"1914",9.04,12.49,12.22,NA
"1915",8.65,12.42,12.24,NA
"1916",8.73,12.43,12.13,NA
"1917",9.04,13.02,12.05,NA
"1918",9.2,13.44,11.99,NA
"1919",10.33,13.74,12.08,NA
"1920",11.8,13.65,12.12,NA
"1921",12.32,13.64,12.21,NA
"1922",12.76,13.8,12.24,NA
"1923",13.03,13.72,12.27,NA
"1924",12.76,13.73,12.47,NA
"1925",13.1,13.49,12.61,NA
"1926",13.26,13.24,12.63,NA
"1927",14.05,13.02,12.48,NA
"1928",14.43,13.35,12.45,NA
"1929",13.76,13.57,12.47,NA
"1930",14.33,13.8,12.42,NA
"1931",13.92,13.42,12.29,NA
"1932",14.36,13.56,12.36,NA
"1933",14.3,13.59,12.39,NA
"1934",14.11,13.81,12.34,NA
"1935",13.63,13.66,12.15,NA
"1936",13.02,13.45,12.1,NA
"1937",12.63,13.5,12.11,NA
"1938",12.26,13.03,12.08,NA
"1939",11.7,12.94,11.99,NA
"1940",11.37,13.02,11.99,NA
"1941",11.16,13.33,12.11,NA
"1942",11.39,13.95,12.2,NA
"1943",11.39,14.11,12.09,NA
"1944",10.8,13.82,11.94,NA
"1945",10.56,13.32,11.89,NA
"1946",11.19,13.68,12.1,NA
"1947",10.56,13.58,12.21,NA
"1948",10.79,13.62,12.15,NA
"1949",10.4,13.82,11.97,NA
"1950",10.75,14.06,11.93,NA
"1951",10.45,13.71,11.7,NA
"1952",9.5,13.2,11.58,NA
"1953",10.86,13.55,11.73,NA
"1954",11.33,13.38,11.77,NA
"1955",10.27,13.01,11.53,NA
"1956",10.49,12.86,11.51,NA
"1957",10.71,12.57,11.44,NA
"1958",10.15,12.38,11.22,NA
"1959",8.62,12.13,11.1,NA
"1960",8.42,12.09,11.23,NA
"1961",7.5,11.83,11.11,NA
"1962",7,11.79,11.15,NA
"1963",7.77,11.95,11.34,NA
"1964",7.82,11.75,11.42,NA
"1965",8.26,12.27,11.83,NA
"1966",8.43,12.21,11.82,NA
"1967",8.52,12.13,11.97,NA
"1968",8.71,12.03,11.98,NA
"1969",8.4,12.07,12,NA
"1970",8.86,12.19,12.05,NA
"1971",8.83,12.35,12.07,NA
"1972",9.23,12.33,12.13,NA
"1973",10.21,12.62,12.31,NA
"1974",9.77,12.62,12.18,NA
"1975",9.43,12.41,12.09,NA
"1976",9.38,12.64,12.1,NA
"1977",9.66,12.89,12.16,NA
"1978",9.85,12.81,12.12,NA
"1979",9.88,12.81,12.01,NA
"1980",9.74,12.71,11.97,NA
"1981",9.74,12.8,12.05,NA
"1982",9.88,13.02,12.14,NA
"1983",9.78,13.23,12.19,NA
"1984",9.13,13.53,12.06,NA
"1985",9.09,13.69,12.13,NA
"1986",8.91,13.79,12.07,NA
"1987",9.39,13.98,12.22,NA
"1988",10.32,14.38,12.48,NA
"1989",10.27,13.99,12.56,NA
"1990",10.39,13.89,12.42,NA
"1991",10.06,13.43,12.33,NA
"1992",10.31,13.53,12.38,NA
"1993",10.49,13.39,12.26,NA
"1994",9.91,13.08,12.09,NA
"1995",10.27,13.2,12.24,NA
"1996",10.82,13.26,12.39,NA
"1997",11.05,13.18,12.23,NA
"1998",11.86,13.43,12.27,NA
"1999",12.08,13.31,12.15,NA
"2000",11.09,12.97,11.95,NA
"2001",10.48,12.93,11.79,NA
"2002",10.95,12.96,11.78,NA
"2003",10.37,12.57,11.55,NA
"2004",10.15,12.42,11.33,NA
"2005",9.99,12.19,11.24,NA
"2006",10.01,12.15,11.35,NA
"2007",11.91,12.69,11.72,NA
"2008",12.12,12.72,11.83,NA
"2009",11.85,12.89,11.92,NA
"2010",11.93,13.02,11.94,NA
"2011",11.52,12.95,11.92,NA
"2012",11.5,12.81,11.95,NA
"2013",11.56,12.83,11.96,NA
"2014",11.81,12.93,11.91,NA
"2015",11.58,12.77,11.82,NA
"2016",11.71,12.79,11.82,NA
"2017",11.5,12.66,11.74,NA
"2018",11.51,12.5,11.66,NA
"2019",11.31,12.35,11.69,NA
"2020",10.43,12.17,11.6,NA
"2021",11.56,12.34,11.69,NA
"2022",12.41,12.58,11.83,NA
"2023",12.05,12.66,11.76,NA
"2024",12.23,12.48,11.72,NA
"2025",12.82,12.73,11.79,NA
"2026",12.19,12.41,11.67,NA
"2027",13.07,12.65,11.89,NA
"2028",13.2,12.88,12.17,NA
"2029",13.12,12.85,12.22,NA
"2030",13.02,12.91,12.2,NA
"2031",13.17,12.97,12.25,NA
"2032",14.37,13.25,12.52,NA
"2033",15.58,13.74,12.78,NA
"2034",16.66,13.72,12.79,NA
"2035",17.29,13.58,12.55,NA
"2036",18.26,13.48,12.55,NA
"2037",17.67,13.28,12.68,NA
"2038",17.84,13.19,12.73,NA
"2039",17.02,12.79,12.73,NA
"2040",17.06,12.79,12.75,NA
"2041",19.06,13.16,12.83,NA
"2042",19.47,13.25,12.76,NA
"2043",19.59,13.33,12.77,NA
"2044",18.5,13.09,12.66,NA
"2045",18.19,13.13,12.71,NA
"2046",18.07,13.05,12.54,NA
"2047",17.64,12.96,12.52,NA
"2048",17.45,13.01,12.49,NA
"2049",17.58,13.07,12.51,NA
"2050",17.16,13.03,12.52,NA
"2051",17.6,13.25,12.61,NA
"2052",17.61,13.31,12.63,NA
"2053",18.06,13.34,12.69,NA
"2054",18.23,13.54,12.48,NA
"2055",18.31,13.6,12.51,NA
"2056",17.69,13.57,12.53,NA
"2057",18.5,13.83,12.56,NA
"2058",18.31,13.7,12.48,NA
"2059",18.33,13.6,12.45,NA
"2060",18.01,13.56,12.31,NA
"2061",19.14,13.9,12.4,NA
"2062",18.75,14.06,12.52,NA
"2063",18.81,13.98,12.55,NA
"2064",18.87,13.67,12.47,NA
"2065",19.05,13.65,12.44,NA
"2066",20.43,13.74,12.52,NA
"2067",21.05,13.88,12.5,NA
"2068",21.96,14.01,12.6,NA
"2069",22.71,14.14,12.58,NA
"2070",22.67,14.09,12.44,NA
"2071",22.27,14.2,12.34,NA
"2072",21.99,14.21,12.39,NA
"2073",21.99,14.23,12.41,NA
"2074",21.32,14.11,12.28,NA
"2075",21.47,13.96,12.22,NA
"2076",20.88,13.62,12.13,NA
"2077",20.32,13.6,11.99,NA
"2078",20.42,13.71,12,NA
"2079",21.33,13.99,12.14,NA
"2080",21.31,13.9,12.05,NA
"2081",20.71,13.87,11.96,NA
"2082",19.99,13.84,11.94,NA
"2083",19.24,13.67,11.85,NA
"2084",19.54,13.86,11.98,NA
"2085",20.27,14.04,12.06,NA
"2086",21.69,14.63,12.09,NA
"2087",22.5,14.87,12.1,NA
"2088",22.86,14.98,12.3,NA
"2089",23.5,14.95,12.39,NA
"2090",23.9,14.73,12.13,NA
"2091",24.21,14.74,12.1,NA
"2092",23.6,14.52,11.92,NA
"2093",21.76,14.23,11.67,NA
"2094",21.9,14.41,11.61,NA
"2095",22.15,14.72,11.87,NA
"2096",21.97,14.66,11.91,NA
"2097",21.38,14.49,11.79,NA
"2098",21.58,14.37,11.91,NA
"2099",21.29,14.2,11.85,NA
"2100",21.21,13.98,11.75,NA
"2101",19.93,13.45,11.51,NA
"2102",18.68,13.04,11.44,NA
"2103",18.57,13.09,11.85,NA
"2104",18.8,13.43,11.52,NA
"2105",17.74,13.2,11.28,NA
"2106",16.59,12.92,10.84,NA
"2107",17.61,13.07,10.86,NA
"2108",18.95,13.46,11.19,NA
"2109",18.81,13.52,11.26,NA
"2110",17.55,13.32,11.1,NA
"2111",16.55,13.23,11.22,NA
"2112",16.7,13.47,11.64,NA
"2113",17.18,13.63,11.86,NA
"2114",18.08,14.18,11.87,NA
"2115",19.2,14.52,12.22,NA
"2116",19.32,14.38,12.11,NA
"2117",19.5,14.41,11.89,NA
"2118",19.5,14.35,11.94,NA
"2119",19.12,14.3,11.94,NA
"2120",18.68,14.28,11.99,NA
"2121",19.19,14.22,11.98,NA
"2122",18.46,14.22,11.76,NA
"2123",17.42,13.89,11.71,NA
"2124",17.52,14.39,11.9,NA
"2125",16.29,14.1,11.76,NA
"2126",15.7,13.9,11.62,NA
"2127",15.47,13.52,11.4,NA
"2128",15.73,13.69,11.42,NA
"2129",14.32,13.2,11.26,NA
"2130",13.5,13.14,11.1,NA
"2131",13.73,13.23,11.16,NA
"2132",14.14,13.6,11.29,NA
"2133",13.98,13.48,11.2,NA
"2134",13.61,13.16,11.07,NA
"2135",14.01,13.07,11.13,NA
"2136",14.09,12.95,11.15,NA
"2137",14.02,13.02,11.39,NA
"2138",14.45,13.16,11.47,NA
"2139",14.61,13.33,11.52,NA
"2140",14.96,13.53,11.79,NA
"2141",15.29,13.59,11.97,NA
"2142",15.27,13.34,12.27,NA
"2143",15.57,13.33,12.38,NA
"2144",14.07,12.76,12.1,NA
"2145",13.77,12.36,12.02,NA
"2146",14.75,12.49,12.06,NA
"2147",14.19,12.37,11.9,NA
"2148",14.11,12.13,11.81,NA
"2149",13.47,12.08,11.71,NA
"2150",13.6,12.24,11.62,NA
"2151",12.99,11.83,11.42,NA
"2152",13.81,12.01,11.64,NA
"2153",13.92,12.04,11.89,NA
"2154",15.64,12.3,12.25,NA
"2155",16.02,12.41,12.21,NA
"2156",15.9,12.51,12.13,NA
"2157",16.79,12.55,12.14,NA
"2158",16.56,12.5,12.05,NA
"2159",17.06,12.58,12.03,NA
"2160",16.3,12.67,11.96,NA
"2161",16.63,12.82,12.05,NA
"2162",15.18,12.68,11.94,NA
"2163",14.77,12.51,11.79,NA
"2164",13.22,11.81,11.38,NA
"2165",14.12,11.8,11.54,NA
"2166",14.92,12.06,11.56,NA
"2167",15.14,12.27,11.66,NA
"2168",14.85,12.12,11.74,NA
"2169",16.35,12.16,11.66,NA
"2170",16.92,12.12,11.69,NA
"2171",17.21,12.22,11.88,NA
"2172",16.19,11.81,11.76,NA
"2173",16.3,11.61,11.69,NA
"2174",16.95,11.71,11.74,NA
"2175",15.92,11.47,11.4,NA
"2176",13.53,10.88,11.03,NA
"2177",14.18,11.1,11.29,NA
"2178",14.09,11.02,11.26,NA
"2179",14.23,11.03,11.32,NA
"2180",14.25,11.08,11.44,NA
"2181",12.71,10.94,11.25,NA
"2182",10.68,10.54,10.99,NA
"2183",8.55,9.99,10.52,NA
"2184",5.1,8.79,9.79,NA
"2185",6.15,9.13,10.05,NA
"2186",6.1,9.23,9.91,NA
"2187",7.65,9.86,10.26,NA
"2188",7.78,10.08,10.29,NA
"2189",7.8,10.02,10.22,NA
"2190",5.98,9.44,9.81,NA
"2191",6.27,9.53,9.86,NA
"2192",7.49,9.99,10.08,NA
"2193",6.62,9.43,9.88,NA
"2194",6.03,9.57,9.86,NA
"2195",6.33,9.73,9.94,NA
"2196",6.96,10.01,10.09,NA
"2197",6.57,9.8,10.07,NA
"2198",6.53,9.62,9.94,NA
"2199",6.29,9.62,9.78,NA
"2200",6.98,9.82,9.88,NA
"2201",8.02,9.96,10.23,NA
"2202",8.19,9.95,10.25,NA
"2203",7.62,9.61,10.06,NA
"2204",7.7,9.76,10.12,NA
"2205",6.76,9.52,10,NA
"2206",6.98,9.51,9.95,NA
"2207",6.77,9.35,9.82,NA
"2208",7,9.5,10.05,NA
"2209",6.17,9.14,9.81,NA
"2210",5.43,8.92,9.6,NA
"2211",6.64,9.2,9.81,NA
"2212",6.54,9.27,9.8,NA
"2213",7.12,9.23,9.8,NA
"2214",9.42,9.77,10.05,NA
"2215",8.47,9.74,10.01,NA
"2216",8.71,9.81,10,NA
"2217",9.61,9.95,10.08,NA
"2218",9.67,10.03,10.06,NA
"2219",10.23,10.07,10.05,NA
"2220",10.37,9.96,9.97,NA
"2221",10.46,9.69,9.92,NA
"2222",10.97,9.92,10.05,NA
"2223",12.24,10.01,10.03,NA
"2224",12.77,10.11,10.05,NA
"2225",11.76,10.13,9.99,NA
"2226",11.3,10.19,10.05,NA
"2227",11.58,10.73,10.35,NA
"2228",12.51,11.11,10.54,NA
"2229",12.16,11.12,10.53,NA
"2230",11.83,11.01,10.45,NA
"2231",12.48,11.17,10.57,NA
"2232",12.33,11.28,10.61,NA
"2233",11.78,11.18,10.43,NA
"2234",11.59,11.22,10.33,NA
"2235",11.2,11.22,10.39,NA
"2236",11.38,11.19,10.45,NA
"2237",11.99,11.19,10.43,NA
"2238",11.93,11.42,10.49,NA
"2239",10.99,11.28,10.52,NA
"2240",11.56,11.49,10.58,NA
"2241",11.18,11.52,10.73,NA
"2242",10.28,11.23,10.52,NA
"2243",9.95,11.34,10.29,NA
"2244",10.06,11.55,10.33,NA
"2245",10.9,11.74,10.4,NA
"2246",11.32,11.58,10.48,NA
"2247",11.2,11.54,10.34,NA
"2248",11.97,11.67,10.43,NA
"2249",11.97,11.76,10.41,NA
"2250",10.82,11.61,10.37,NA
"2251",11.28,11.83,10.49,NA
"2252",11.32,11.78,10.39,NA
"2253",11.29,11.69,10.32,NA
"2254",11,11.6,10.35,NA
"2255",10.92,11.64,10.25,NA
"2256",11.79,11.77,10.28,NA
"2257",8.98,11.03,9.83,NA
"2258",8.36,11.02,9.76,NA
"2259",9.22,10.97,9.8,NA
"2260",7.85,10.65,9.78,NA
"2261",7.32,10.35,9.6,NA
"2262",8.09,10.35,9.61,NA
"2263",7.43,10,9.27,NA
"2264",6.51,9.83,9.02,NA
"2265",8.55,10.25,9.18,NA
"2266",9.77,10.41,9.2,NA
"2267",10.38,10.49,9.27,NA
"2268",9.41,10.3,9.14,NA
"2269",7.36,10.17,9.09,NA
"2270",6.76,10.15,9.08,NA
"2271",7.27,10.48,9.27,NA
"2272",6.78,10.45,9.28,NA
"2273",6.79,10.52,9.38,NA
"2274",6.53,10.6,9.4,NA
"2275",7.18,10.82,9.48,NA
"2276",6.7,10.65,9.35,NA
"2277",6.73,10.62,9.21,NA
"2278",6.46,10.22,9.16,NA
"2279",5.31,9.64,8.9,NA
"2280",5.75,9.66,9.01,NA
"2281",5.54,9.56,8.85,NA
"2282",4.7,9.11,8.59,NA
"2283",3.21,8.75,8.64,NA
"2284",1.84,8.75,8.56,NA
"2285",2.38,9,8.64,NA
"2286",2,8.83,8.53,NA
"2287",0.61,8.52,8.37,NA
"2288",0.12,8.08,8.29,NA
"2289",-0.5,8.11,8.42,NA
"2290",-0.97,8.09,8.56,NA
"2291",-1.98,7.67,8.31,NA
"2292",-1.27,7.9,8.45,NA
"2293",-0.27,8.32,8.62,NA
"2294",-1.61,8.24,8.6,NA
"2295",-2.53,8.45,8.72,NA
"2296",-2.88,8.42,8.77,NA
"2297",-2.7,8.25,8.59,NA
"2298",-1.22,8.95,8.88,NA
"2299",-1.26,8.95,8.75,NA
"2300",-1.95,8.59,8.51,NA
"2301",-2.41,8.34,8.23,NA
"2302",-3.3,8.04,8.12,NA
"2303",-4.36,7.76,8.04,NA
"2304",-5.56,7.31,7.81,NA
"2305",-6.62,6.8,7.5,NA
"2306",-5.83,6.98,7.46,NA
"2307",-7.14,6.58,7.26,NA
"2308",-6.61,6.81,7.35,NA
"2309",-6,6.89,7.48,NA
"2310",-5.51,7.14,7.66,NA
"2311",-4.8,7.46,7.87,NA
"2312",-4.27,7.49,8.14,NA
"2313",-4.75,7.5,8.31,NA
"2314",-3.87,7.86,8.59,NA
"2315",-4.48,7.57,8.31,NA
"2316",-4.9,7.67,8.18,NA
"2317",-4.8,7.78,8.34,NA
"2318",-4.12,7.86,8.55,NA
"2319",-4.29,7.9,8.59,NA
"2320",-3.53,8.07,8.83,NA
"2321",-3.29,8.12,8.97,NA
"2322",-2.97,7.95,8.87,NA
"2323",-3.25,7.91,8.88,NA
"2324",-3.55,8.12,9.03,NA
"2325",-4.29,7.68,8.97,NA
"2326",-4.12,7.71,9.25,NA
"2327",-4.58,7.55,9.35,NA
"2328",-4.7,7.71,9.53,NA
"2329",-4.45,7.86,9.62,NA
"2330",-4.97,7.87,9.61,NA
"2331",-4.9,7.91,9.48,NA
"2332",-5.09,7.75,9.42,NA
"2333",-4.68,7.83,9.42,NA
"2334",-5,7.84,9.35,NA
"2335",-4.75,7.93,9.28,NA
"2336",-4.42,7.73,9.28,NA
"2337",-4.64,7.59,9.17,NA
"2338",-3.75,7.48,9.09,NA
"2339",-3.48,7.44,9.17,NA
"2340",-3.21,7.59,9.2,NA
"2341",-3.82,7.72,9.22,NA
"2342",-4.37,7.64,9.13,NA
"2343",-4.25,7.73,9.17,NA
"2344",-4.07,7.72,9.17,NA
"2345",-4.18,7.89,9.14,NA
"2346",-4.31,7.83,9.21,NA
"2347",-4.88,7.83,9.28,NA
"2348",-5.23,7.61,9.25,NA
"2349",-5.84,7.44,9.19,NA
"2350",-6.25,7.56,9.14,NA
"2351",-5.29,8.22,9.37,NA
"2352",-4.74,8.25,9.41,NA
"2353",-4.92,8.4,9.37,NA
"2354",-4.23,8.51,9.37,NA
"2355",-3.32,8.39,9.37,NA
"2356",-3.51,8.31,9.4,NA
"2357",-3.92,7.97,9.31,NA
"2358",-3.68,7.92,9.3,NA
"2359",-3.9,7.79,9.26,NA
"2360",-3.75,7.87,9.27,NA
"2361",-3.43,7.88,9.3,NA
"2362",-2.83,7.88,9.38,NA
"2363",-2.46,7.57,9.3,NA
