"","1 Ano","3 Anos","5 Anos","10 Anos"
"1621",15.58,13.74,11.49,NA
"1622",15.92,13.75,11.58,NA
"1623",15.23,13.67,11.49,NA
"1624",15,13.58,11.69,NA
"1625",14.22,13.32,11.75,NA
"1626",13.53,12.9,11.85,NA
"1627",13.39,13.08,12.35,NA
"1628",14.13,12.99,12.44,NA
"1629",15.15,13.15,12.7,NA
"1630",15.96,13.91,12.58,NA
"1631",16.57,14.59,12.49,NA
"1632",16.69,14.84,12.51,NA
"1633",15.97,14.63,12.52,NA
"1634",16.62,14.51,12.46,NA
"1635",15.79,13.85,12.04,NA
"1636",15.33,13.49,12.24,NA
"1637",15.44,13.64,12.42,NA
"1638",15.52,13.69,12.55,NA
"1639",16.65,13.87,12.25,NA
"1640",16.66,13.91,11.92,NA
"1641",16.82,13.61,11.98,NA
"1642",16.47,13.34,12.1,NA
"1643",15.06,13.34,12.16,NA
"1644",14.08,13.09,11.73,NA
"1645",14.92,13.3,11.63,NA
"1646",15.59,13.84,11.86,NA
"1647",16.64,13.74,11.55,NA
"1648",16.19,13.86,11.35,NA
"1649",16.3,14.29,11.41,NA
"1650",15.24,14.18,11.42,NA
"1651",14.04,13.83,11.19,NA
"1652",13.18,13.81,11.02,NA
"1653",13.63,13.65,11.13,NA
"1654",14.4,13.56,11.44,NA
"1655",14.13,13.96,11.44,NA
"1656",13.88,13.8,11.66,NA
"1657",12.8,13.56,11.29,NA
"1658",10.82,13.44,11.08,NA
"1659",10.62,13.23,10.89,NA
"1660",10.94,13.27,10.82,NA
"1661",11.17,12.91,10.59,NA
"1662",12.5,13.06,10.7,NA
"1663",12.35,13.26,10.71,NA
"1664",12.35,12.73,10.58,NA
"1665",10.77,11.96,10.38,NA
"1666",10.4,11.77,10.53,NA
"1667",11.97,12.04,10.82,NA
"1668",11.28,11.67,10.29,NA
"1669",11.75,11.8,10.57,NA
"1670",12.18,11.77,10.55,NA
"1671",12.48,11.81,10.57,NA
"1672",11.7,11.88,10.76,NA
"1673",12.61,12.05,11.16,NA
"1674",13.3,12.24,11.39,NA
"1675",14.44,12.79,11.96,NA
"1676",14.72,12.63,12.13,NA
"1677",14.38,12.31,11.55,NA
"1678",15.29,12.64,12.3,NA
"1679",16.1,13.37,12.6,NA
"1680",15.84,13.36,12.73,NA
"1681",15.78,13.24,12.61,NA
"1682",15.13,13.2,12.75,NA
"1683",14.68,13.09,13.13,NA
"1684",14.48,13.03,12.67,NA
"1685",15.08,13.22,12.74,NA
"1686",15.42,13.34,12.95,NA
"1687",15.08,13.5,13.1,NA
"1688",15.15,13.2,13.68,NA
"1689",14.91,13.17,14.1,NA
"1690",15.11,13.31,15.06,NA
"1691",14.42,12.94,15.45,NA
"1692",13.4,12.51,16.23,NA
"1693",13.8,12.65,15.14,NA
"1694",13.2,12.29,14.75,NA
"1695",12.24,12.08,15.42,NA
"1696",12.59,11.98,15.72,NA
"1697",14.49,12.38,15.7,NA
"1698",15.1,12.58,15.2,NA
"1699",15.46,12.74,15.19,NA
"1700",15.53,12.81,15.82,NA
"1701",15.5,12.68,16.14,NA
"1702",15.52,12.6,16.63,NA
"1703",16.36,12.79,17.01,NA
"1704",17.19,13.04,16.77,NA
"1705",17.84,13.23,16.32,NA
"1706",18.1,13,15.87,NA
"1707",18.21,13.12,15.34,NA
"1708",18.11,13.08,15.23,NA
"1709",18.33,13.16,15.09,NA
"1710",18.41,13.24,15.42,NA
"1711",18.5,12.96,15.77,NA
"1712",19.44,12.74,15.81,NA
"1713",18.77,12.53,15.83,NA
"1714",18.55,12.83,16.27,NA
"1715",18.43,12.66,16.82,NA
"1716",17.89,12.52,16.71,NA
"1717",19.01,12.96,17.03,NA
"1718",19.67,12.84,17.31,NA
"1719",19.72,13.23,17.34,NA
"1720",19.56,13.01,17.83,NA
"1721",19.91,12.67,18.5,NA
"1722",21.94,13,18.74,NA
"1723",23.15,12.85,18.16,NA
"1724",22.32,12.85,18.07,NA
"1725",20.74,12.3,17.63,NA
"1726",20.38,12.23,17.44,NA
"1727",20.63,12.14,17.07,NA
"1728",20.47,12.13,17.88,NA
"1729",20.73,12.27,17.87,NA
"1730",20.7,11.82,17.56,NA
"1731",20.26,11.64,17.75,NA
"1732",19.83,11.77,17.8,NA
"1733",19.72,11.56,17.44,NA
"1734",19.74,11.43,17.47,NA
"1735",18.8,11.04,17.14,NA
"1736",19.07,10.96,17.59,NA
"1737",18.44,10.64,17.72,NA
"1738",18.08,11,18.11,NA
"1739",17.69,10.96,17.82,NA
"1740",16.98,10.79,18.07,NA
"1741",16.28,10.29,17.84,NA
"1742",15.78,9.88,17.36,NA
"1743",16.57,9.86,17.66,NA
"1744",17.29,9.82,17.77,NA
"1745",16.95,9.6,17.7,NA
"1746",16.89,9.8,17.82,NA
"1747",18.21,10.17,18.09,NA
"1748",18.65,10.35,18.37,NA
"1749",19.33,10.54,18.04,NA
"1750",19.39,10.61,17.53,NA
"1751",19.39,10.89,17.53,NA
"1752",19.83,11.15,17.28,NA
"1753",20.94,11.04,16.92,NA
"1754",21.03,10.87,16.55,NA
"1755",20.79,10.68,17.04,NA
"1756",20.79,10.54,17.21,NA
"1757",18.61,10.44,17.15,NA
"1758",18.34,10.68,17.42,NA
"1759",17.17,10.32,17.26,NA
"1760",17.85,10.43,17.9,NA
"1761",18.33,11.05,17.9,NA
"1762",17.32,10.92,17.71,NA
"1763",18.33,11,17.73,NA
"1764",18.8,10.92,17.98,NA
"1765",18.64,10.83,17.83,NA
"1766",19.17,11.55,18.27,NA
"1767",18.8,11.77,18.15,NA
"1768",18.83,12.11,18.25,NA
"1769",18.55,12.15,18.11,NA
"1770",18.74,12.24,17.76,NA
"1771",18.97,12.09,17.91,NA
"1772",17.63,11.71,17.7,NA
"1773",15.52,11.24,17.52,NA
"1774",14.61,11.03,17.33,NA
"1775",15.53,11.02,17.15,NA
"1776",14.84,10.78,17,NA
"1777",16.28,10.72,16.78,NA
"1778",16.55,10.55,17.03,NA
"1779",14.11,9.6,17.08,NA
"1780",14.2,9.72,16.93,NA
"1781",13.98,9.81,16.88,NA
"1782",14.36,10.02,17.11,NA
"1783",14.86,10.09,17.34,NA
"1784",14.28,9.85,17.56,NA
"1785",15.44,10.23,17.78,NA
"1786",16.15,10.38,18.12,NA
"1787",15.97,10.26,18.42,NA
"1788",15.48,10.47,18.86,NA
"1789",15.55,10.63,18.92,NA
"1790",15.71,11.1,18.88,NA
"1791",14.77,11.5,18.97,NA
"1792",15.22,11.76,19.05,NA
"1793",15.8,11.41,19.73,NA
"1794",15.82,11.44,20.18,NA
"1795",16.73,11.58,19.86,NA
"1796",16.88,11.95,20.5,NA
"1797",16.12,11.68,20.63,NA
"1798",15.42,11.8,20.81,NA
"1799",13.57,11.64,20.05,NA
"1800",14.97,11.91,20.35,NA
"1801",14.36,11.96,20.14,NA
"1802",13.81,12.19,19.97,NA
"1803",13.97,12.25,19.76,NA
"1804",12.45,12.82,19.5,NA
"1805",12.11,13.31,19.38,NA
"1806",11.85,13.13,19.84,NA
"1807",10.37,12.72,19.63,NA
"1808",9.8,12.68,18.99,NA
"1809",10.5,12.39,19.02,NA
"1810",11.29,12.74,19,NA
"1811",11,12.47,18.62,NA
"1812",10.93,12.36,18.71,NA
"1813",10.84,12.02,18.99,NA
"1814",10.38,11.88,18.7,NA
"1815",10.09,11.84,18.43,NA
"1816",9.85,11.56,17.91,NA
"1817",9.32,11.81,17.91,NA
"1818",9.57,11.76,18.08,NA
"1819",10.01,11.92,18.27,NA
"1820",10.86,12.04,18.2,NA
"1821",11.57,12.42,17.73,NA
"1822",12.26,12.47,17.68,NA
"1823",12.06,12.52,17.76,NA
"1824",12.32,12.17,17.48,NA
"1825",11.72,12.44,17.26,NA
"1826",12.62,12.53,17.16,NA
"1827",10.51,12.1,16.66,NA
"1828",8.5,11.38,16.77,NA
"1829",8.92,11.47,16.7,NA
"1830",10.12,11.48,16.55,NA
"1831",11.11,11.65,16.88,NA
"1832",11.87,11.65,16.79,NA
"1833",12.18,11.63,16.71,NA
"1834",11.49,11.66,16.78,NA
"1835",11.89,11.86,16.8,NA
"1836",10.26,11.65,16.51,NA
"1837",10.03,11.74,16.63,NA
"1838",8.91,11.38,16.24,NA
"1839",8.88,11.26,15.87,NA
"1840",9.16,11.7,15.81,NA
"1841",9.21,11.96,15.98,NA
"1842",9.33,11.68,15.83,NA
"1843",9.35,11.54,16.28,NA
"1844",8.72,11.18,16.33,NA
"1845",7.87,10.76,16.49,NA
"1846",7.17,10.65,16.34,NA
"1847",7.72,10.86,16.42,NA
"1848",7.96,10.97,16.06,NA
"1849",8.11,11.59,16.14,NA
"1850",7.94,11.74,16.24,NA
"1851",7.01,11.52,16.36,NA
"1852",5.28,11.22,16.5,NA
"1853",5.73,11.1,16.53,NA
"1854",5.33,11.44,16.27,NA
"1855",5.04,11.51,16.16,NA
"1856",5.67,11.56,16.45,NA
"1857",6.89,11.64,16.63,NA
"1858",8.62,11.84,16.46,NA
"1859",8.96,11.9,16.18,NA
"1860",9.48,11.96,16.32,NA
"1861",8.78,12.3,16.4,NA
"1862",10.11,12.61,16.2,NA
"1863",10.55,13.22,16.24,NA
"1864",11.25,13.5,16.29,NA
"1865",11.88,13.49,16.14,NA
"1866",12.09,13.73,16.25,NA
"1867",14.3,13.72,16.39,NA
"1868",15.48,13.89,16.56,NA
"1869",14.83,14.01,16.83,NA
"1870",14.86,14.08,16.98,NA
"1871",15.73,13.92,17.03,NA
"1872",16.26,13.85,16.82,NA
"1873",15.82,13.99,17.08,NA
"1874",15.35,13.88,17.13,NA
"1875",15.01,13.72,17.08,NA
"1876",15.07,13.77,16.81,NA
"1877",15.67,13.96,16.87,NA
"1878",18.09,13.79,16.77,NA
"1879",18.11,13.95,16.8,NA
"1880",19.09,13.74,16.59,NA
"1881",17.55,13.35,16.77,NA
"1882",16.73,13.29,16.83,NA
"1883",15.49,13.06,16.89,NA
"1884",15.41,13.05,17.03,NA
"1885",16.02,13.03,17.25,NA
"1886",15.12,12.79,17.34,NA
"1887",15.77,12.87,17.48,NA
"1888",16.29,12.8,17.28,NA
"1889",14.64,12.57,16.94,NA
"1890",13.19,12.4,16.48,NA
"1891",12.89,12.57,16.39,NA
"1892",11.41,12.52,16.29,NA
"1893",11.21,12.5,16.19,NA
"1894",11.6,12.89,16.21,NA
"1895",11.1,12.69,16,NA
"1896",11.4,12.92,15.89,NA
"1897",11.6,12.79,15.68,NA
"1898",11.7,12.64,15.7,NA
"1899",10.6,12.53,15.62,NA
"1900",11.8,13.11,15.65,NA
"1901",12.04,13.3,15.39,NA
"1902",12.39,13.33,15.48,NA
"1903",12.34,13.46,15.32,NA
"1904",12,13.2,15.14,NA
"1905",12.81,13.89,15.3,NA
"1906",12.85,14.33,15.26,NA
"1907",10.98,14.7,14.58,NA
"1908",10.06,15.25,14.47,NA
"1909",9.27,16.66,14.66,NA
"1910",9.29,16.28,14.61,NA
"1911",8.66,16.58,14.5,NA
"1912",8.83,15.85,14.41,NA
"1913",9.26,15.16,14.6,NA
"1914",10.65,15.77,14.73,NA
"1915",10.17,15.66,14.78,NA
"1916",10.34,15.73,14.62,NA
"1917",10.57,16.81,14.43,NA
"1918",10.64,17.38,14.33,NA
"1919",12.25,17.82,14.49,NA
"1920",14.39,17.56,14.57,NA
"1921",15.1,17.46,14.73,NA
"1922",15.62,17.72,14.8,NA
"1923",15.89,17.56,14.83,NA
"1924",15.57,17.5,15.16,NA
"1925",16.14,17.11,15.37,NA
"1926",16.32,16.68,15.37,NA
"1927",17.78,16.38,15.11,NA
"1928",18.22,17.02,15.07,NA
"1929",17.19,17.42,15.09,NA
"1930",18.17,17.71,15.04,NA
"1931",17.57,17.02,14.87,NA
"1932",18.14,17.31,15.02,NA
"1933",17.84,17.46,15.05,NA
"1934",17.4,17.75,14.98,NA
"1935",16.78,17.48,14.72,NA
"1936",16.01,17.15,14.68,NA
"1937",15.36,17.16,14.69,NA
"1938",14.79,16.5,14.66,NA
"1939",14.39,16.53,14.59,NA
"1940",13.91,16.64,14.61,NA
"1941",13.47,17.16,14.82,NA
"1942",13.86,18.21,14.99,NA
"1943",13.8,18.28,14.77,NA
"1944",13.09,17.7,14.53,NA
"1945",12.7,16.82,14.47,NA
"1946",13.73,17.43,14.85,NA
"1947",12.76,17.24,15.02,NA
"1948",13.24,17.37,14.93,NA
"1949",12.77,17.76,14.67,NA
"1950",13.32,18.1,14.63,NA
"1951",12.66,17.39,14.24,NA
"1952",11.07,16.59,14.01,NA
"1953",13.46,17.19,14.29,NA
"1954",13.87,16.8,14.31,NA
"1955",12.09,16.2,13.9,NA
"1956",12.47,15.95,13.87,NA
"1957",12.66,15.57,13.74,NA
"1958",11.81,15.23,13.4,NA
"1959",9.37,14.96,13.22,NA
"1960",9.13,14.87,13.43,NA
"1961",7.68,14.5,13.23,NA
"1962",7.07,14.49,13.33,NA
"1963",8.24,14.75,13.66,NA
"1964",8.64,14.44,13.82,NA
"1965",9.49,15.4,14.49,NA
"1966",9.73,15.32,14.43,NA
"1967",9.99,15.2,14.71,NA
"1968",10.37,15.14,14.72,NA
"1969",9.89,15.24,14.75,NA
"1970",10.59,15.58,14.82,NA
"1971",10.62,15.74,14.81,NA
"1972",11.31,15.66,14.9,NA
"1973",12.91,16.18,15.18,NA
"1974",12.18,16.21,14.98,NA
"1975",11.61,15.86,14.86,NA
"1976",11.59,16.31,14.89,NA
"1977",11.92,16.61,14.99,NA
"1978",12.17,16.46,14.92,NA
"1979",12.26,16.45,14.77,NA
"1980",12,16.3,14.72,NA
"1981",11.95,16.43,14.85,NA
"1982",12.26,16.74,15.01,NA
"1983",12.04,16.99,15.08,NA
"1984",11.04,17.53,14.87,NA
"1985",11.08,17.73,15.01,NA
"1986",10.86,17.85,14.93,NA
"1987",11.59,18.08,15.17,NA
"1988",12.93,18.55,15.57,NA
"1989",12.72,17.84,15.68,NA
"1990",12.89,17.69,15.43,NA
"1991",12.4,16.92,15.29,NA
"1992",12.83,17.15,15.35,NA
"1993",13.02,16.94,15.12,NA
"1994",12.05,16.44,14.85,NA
"1995",12.76,16.73,15.13,NA
"1996",13.6,16.91,15.37,NA
"1997",13.86,16.84,15.09,NA
"1998",15.08,17.16,15.14,NA
"1999",15.35,17.05,14.96,NA
"2000",13.76,16.48,14.65,NA
"2001",12.92,16.48,14.42,NA
"2002",13.76,16.52,14.44,NA
"2003",12.81,15.93,14.09,NA
"2004",12.39,15.72,13.73,NA
"2005",12.17,15.3,13.59,NA
"2006",12.5,15.36,13.81,NA
"2007",15.4,16.13,14.33,NA
"2008",15.61,16.13,14.49,NA
"2009",15.14,16.37,14.61,NA
"2010",15.32,16.6,14.66,NA
"2011",14.77,16.59,14.62,NA
"2012",14.74,16.42,14.68,NA
"2013",14.83,16.44,14.7,NA
"2014",15.12,16.58,14.62,NA
"2015",14.74,16.31,14.53,NA
"2016",14.95,16.3,14.54,NA
"2017",14.6,16.13,14.45,NA
"2018",14.53,15.88,14.32,NA
"2019",14.17,15.62,14.4,NA
"2020",12.75,15.36,14.3,NA
"2021",14.66,15.61,14.43,NA
"2022",16.08,16.06,14.65,NA
"2023",15.48,16.2,14.56,NA
"2024",15.69,15.97,14.49,NA
"2025",16.68,16.35,14.56,NA
"2026",15.63,15.78,14.36,NA
"2027",17.03,16.21,14.71,NA
"2028",17.2,16.53,15.17,NA
"2029",17.22,16.5,15.24,NA
"2030",17,16.55,15.2,NA
"2031",17.23,16.69,15.29,NA
"2032",19.15,17.15,15.72,NA
"2033",20.77,17.94,16.08,NA
"2034",22.54,17.95,16.07,NA
"2035",23.58,17.78,15.7,NA
"2036",25,17.61,15.69,NA
"2037",24.02,17.29,15.92,NA
"2038",24.34,17.15,15.98,NA
"2039",23.11,16.56,16,NA
"2040",23.08,16.57,16,NA
"2041",26.48,17.15,16.13,NA
"2042",27.15,17.3,15.97,NA
"2043",27.49,17.44,16.02,NA
"2044",25.75,17.13,15.85,NA
"2045",25.41,17.21,15.95,NA
"2046",25.25,17.14,15.67,NA
"2047",24.64,17.03,15.64,NA
"2048",24.23,17.02,15.57,NA
"2049",24.53,17.1,15.63,NA
"2050",24.02,17.11,15.7,NA
"2051",24.79,17.47,15.87,NA
"2052",24.82,17.59,15.92,NA
"2053",25.58,17.68,16.03,NA
"2054",25.68,17.96,15.66,NA
"2055",25.7,18.07,15.69,NA
"2056",24.62,18.02,15.72,NA
"2057",25.97,18.42,15.77,NA
"2058",25.67,18.18,15.64,NA
"2059",25.83,18.1,15.59,NA
"2060",25.48,18.1,15.43,NA
"2061",27.45,18.69,15.57,NA
"2062",26.68,18.86,15.75,NA
"2063",26.81,18.77,15.82,NA
"2064",27.07,18.3,15.73,NA
"2065",27.22,18.29,15.68,NA
"2066",29.37,18.39,15.8,NA
"2067",30.35,18.54,15.77,NA
"2068",31.9,18.74,15.95,NA
"2069",33.26,18.93,15.92,NA
"2070",33.14,18.86,15.71,NA
"2071",32.56,19.09,15.56,NA
"2072",31.97,19.11,15.59,NA
"2073",31.98,19.16,15.63,NA
"2074",30.71,18.93,15.43,NA
"2075",31.01,18.66,15.35,NA
"2076",30.11,18.18,15.23,NA
"2077",29.36,18.22,15.04,NA
"2078",29.62,18.41,15.06,NA
"2079",31.12,18.8,15.28,NA
"2080",31,18.63,15.09,NA
"2081",29.84,18.56,14.94,NA
"2082",28.76,18.52,14.93,NA
"2083",27.54,18.23,14.78,NA
"2084",28.06,18.53,15,NA
"2085",29.32,18.85,15.13,NA
"2086",31.74,19.76,15.18,NA
"2087",33.12,20.06,15.22,NA
"2088",33.71,20.24,15.57,NA
"2089",34.91,20.25,15.69,NA
"2090",35.62,19.86,15.28,NA
"2091",36.02,19.83,15.24,NA
"2092",35.05,19.52,14.96,NA
"2093",32.02,19.06,14.56,NA
"2094",32.36,19.35,14.5,NA
"2095",32.78,19.87,14.91,NA
"2096",32.55,19.78,14.97,NA
"2097",31.52,19.54,14.8,NA
"2098",31.93,19.37,15.01,NA
"2099",31.4,19.09,14.92,NA
"2100",31.37,18.79,14.8,NA
"2101",29.46,18.03,14.45,NA
"2102",27.45,17.43,14.35,NA
"2103",27.4,17.53,14.91,NA
"2104",27.9,18.12,14.4,NA
"2105",26.4,17.83,14.05,NA
"2106",24.69,17.45,13.41,NA
"2107",26.45,17.64,13.47,NA
"2108",28.53,18.17,13.98,NA
"2109",28.46,18.29,14.1,NA
"2110",26.58,18.03,13.9,NA
"2111",24.91,17.87,14.11,NA
"2112",25.22,18.22,14.76,NA
"2113",25.93,18.41,15.04,NA
"2114",27.45,19.26,15.05,NA
"2115",29.25,19.75,15.57,NA
"2116",29.48,19.59,15.37,NA
"2117",29.65,19.62,14.99,NA
"2118",29.56,19.5,15.09,NA
"2119",28.89,19.42,15.09,NA
"2120",28.19,19.38,15.18,NA
"2121",29,19.29,15.15,NA
"2122",27.88,19.3,14.79,NA
"2123",26.24,18.78,14.76,NA
"2124",26.55,19.67,15.07,NA
"2125",24.69,19.26,14.87,NA
"2126",23.91,19,14.67,NA
"2127",23.49,18.33,14.29,NA
"2128",23.98,18.62,14.35,NA
"2129",21.68,17.86,14.08,NA
"2130",20.68,17.82,13.84,NA
"2131",21.33,17.98,13.99,NA
"2132",21.84,18.5,14.21,NA
"2133",21.51,18.32,14.06,NA
"2134",20.96,17.88,13.87,NA
"2135",21.64,17.78,14.02,NA
"2136",21.77,17.58,14.07,NA
"2137",21.62,17.73,14.46,NA
"2138",22.28,17.99,14.56,NA
"2139",22.61,18.24,14.66,NA
"2140",23.1,18.59,15.11,NA
"2141",23.69,18.62,15.39,NA
"2142",23.77,18.24,15.88,NA
"2143",24.32,18.3,16.05,NA
"2144",21.94,17.4,15.63,NA
"2145",21.43,16.84,15.5,NA
"2146",23.06,17.09,15.58,NA
"2147",22.07,16.91,15.32,NA
"2148",21.91,16.55,15.16,NA
"2149",20.75,16.47,15.03,NA
"2150",20.85,16.7,14.85,NA
"2151",19.94,16.08,14.55,NA
"2152",21.44,16.44,14.93,NA
"2153",21.68,16.55,15.37,NA
"2154",24.41,16.95,15.91,NA
"2155",24.99,17.17,15.86,NA
"2156",24.73,17.3,15.74,NA
"2157",26.21,17.41,15.73,NA
"2158",25.69,17.32,15.53,NA
"2159",26.6,17.49,15.5,NA
"2160",25.3,17.63,15.42,NA
"2161",25.87,17.8,15.57,NA
"2162",23.48,17.58,15.42,NA
"2163",22.82,17.29,15.23,NA
"2164",20.31,16.18,14.59,NA
"2165",21.88,16.21,14.88,NA
"2166",23.24,16.69,14.94,NA
"2167",23.51,16.99,15.12,NA
"2168",22.97,16.79,15.25,NA
"2169",25.35,16.8,15.11,NA
"2170",26.18,16.79,15.19,NA
"2171",26.83,16.95,15.54,NA
"2172",25.15,16.34,15.35,NA
"2173",25.28,16.02,15.24,NA
"2174",26.43,16.21,15.36,NA
"2175",24.64,15.79,14.8,NA
"2176",20.74,14.88,14.25,NA
"2177",22.02,15.23,14.7,NA
"2178",21.85,15.1,14.67,NA
"2179",22.19,15.12,14.77,NA
"2180",22.41,15.24,15,NA
"2181",19.92,15.03,14.71,NA
"2182",16.58,14.39,14.3,NA
"2183",13.18,13.57,13.53,NA
"2184",7.63,11.66,12.39,NA
"2185",9.66,12.3,12.88,NA
"2186",9.69,12.49,12.63,NA
"2187",12.2,13.48,13.16,NA
"2188",12.44,13.82,13.18,NA
"2189",12.53,13.74,13.07,NA
"2190",9.57,12.81,12.45,NA
"2191",10.07,13,12.54,NA
"2192",11.93,13.71,12.85,NA
"2193",10.36,12.77,12.49,NA
"2194",9.4,13.02,12.45,NA
"2195",9.97,13.29,12.64,NA
"2196",10.96,13.76,12.86,NA
"2197",10.27,13.42,12.81,NA
"2198",10.07,13.15,12.6,NA
"2199",9.72,13.18,12.36,NA
"2200",10.85,13.57,12.58,NA
"2201",12.37,13.83,13.18,NA
"2202",12.6,13.83,13.22,NA
"2203",11.54,13.25,12.86,NA
"2204",11.74,13.52,12.99,NA
"2205",10.46,13.13,12.81,NA
"2206",10.94,13.13,12.75,NA
"2207",10.6,12.91,12.54,NA
"2208",11.09,13.17,12.94,NA
"2209",9.82,12.62,12.6,NA
"2210",8.67,12.31,12.28,NA
"2211",10.57,12.77,12.66,NA
"2212",10.32,12.86,12.64,NA
"2213",11.32,12.79,12.62,NA
"2214",15.13,13.67,13.05,NA
"2215",13.37,13.57,12.99,NA
"2216",14.07,13.73,12.96,NA
"2217",15.54,13.93,13.08,NA
"2218",15.68,14.05,13.02,NA
"2219",16.61,14.09,12.98,NA
"2220",16.84,13.98,12.85,NA
"2221",16.99,13.53,12.77,NA
"2222",17.91,13.88,12.95,NA
"2223",19.98,14,12.94,NA
"2224",20.69,14.2,12.97,NA
"2225",18.91,14.27,12.87,NA
"2226",18.1,14.32,12.92,NA
"2227",18.44,15.18,13.38,NA
"2228",19.95,15.76,13.69,NA
"2229",19.24,15.7,13.67,NA
"2230",18.69,15.56,13.56,NA
"2231",19.77,15.81,13.75,NA
"2232",19.65,16.06,13.87,NA
"2233",18.84,15.96,13.6,NA
"2234",18.44,15.96,13.46,NA
"2235",17.8,15.97,13.53,NA
"2236",18.1,15.95,13.61,NA
"2237",19.13,15.96,13.55,NA
"2238",19.01,16.4,13.62,NA
"2239",17.55,16.18,13.63,NA
"2240",18.46,16.52,13.66,NA
"2241",17.94,16.57,13.9,NA
"2242",16.45,16.11,13.57,NA
"2243",15.93,16.3,13.18,NA
"2244",16.03,16.62,13.24,NA
"2245",17.39,16.9,13.39,NA
"2246",18.05,16.62,13.49,NA
"2247",17.76,16.53,13.22,NA
"2248",19,16.74,13.34,NA
"2249",19,16.88,13.3,NA
"2250",17.19,16.64,13.23,NA
"2251",18.05,17.03,13.42,NA
"2252",18.19,16.94,13.21,NA
"2253",18.14,16.81,13.09,NA
"2254",17.68,16.66,13.15,NA
"2255",17.6,16.73,13.01,NA
"2256",18.94,16.89,13,NA
"2257",14.55,15.82,12.31,NA
"2258",13.63,15.83,12.23,NA
"2259",14.94,15.76,12.28,NA
"2260",12.67,15.24,12.23,NA
"2261",11.92,14.77,11.94,NA
"2262",13.2,14.78,11.95,NA
"2263",12.12,14.24,11.41,NA
"2264",10.85,14.06,11.11,NA
"2265",14.26,14.76,11.39,NA
"2266",16.22,15.01,11.45,NA
"2267",17.05,15.09,11.54,NA
"2268",15.2,14.8,11.33,NA
"2269",12.1,14.6,11.25,NA
"2270",11.25,14.61,11.24,NA
"2271",12.21,15.15,11.55,NA
"2272",11.32,15.09,11.56,NA
"2273",11.29,15.2,11.73,NA
"2274",10.87,15.35,11.78,NA
"2275",11.94,15.72,11.92,NA
"2276",11.29,15.43,11.73,NA
"2277",11.33,15.38,11.51,NA
"2278",10.95,14.72,11.42,NA
"2279",8.94,13.73,10.98,NA
"2280",9.76,13.78,11.16,NA
"2281",9.38,13.61,10.87,NA
"2282",8.1,12.95,10.45,NA
"2283",5.73,12.39,10.56,NA
"2284",3.57,12.42,10.43,NA
"2285",4.49,12.84,10.56,NA
"2286",3.9,12.58,10.39,NA
"2287",1.87,12.12,10.16,NA
"2288",1.12,11.38,10.02,NA
"2289",0.31,11.46,10.25,NA
"2290",-0.32,11.46,10.49,NA
"2291",-1.95,10.79,10.11,NA
"2292",-0.6,11.22,10.4,NA
"2293",1.02,11.93,10.66,NA
"2294",-1.21,11.75,10.61,NA
"2295",-2.37,12.04,10.81,NA
"2296",-2.89,11.98,10.87,NA
"2297",-2.69,11.67,10.56,NA
"2298",-0.41,12.75,11.03,NA
"2299",-0.44,12.76,10.82,NA
"2300",-1.46,12.19,10.43,NA
"2301",-2.27,11.84,10.01,NA
"2302",-3.55,11.31,9.83,NA
"2303",-5.19,10.89,9.71,NA
"2304",-7.07,10.17,9.34,NA
"2305",-8.64,9.38,8.89,NA
"2306",-7.38,9.74,8.86,NA
"2307",-9.55,9.07,8.52,NA
"2308",-8.43,9.54,8.76,NA
"2309",-7.56,9.69,8.98,NA
"2310",-6.77,10.1,9.28,NA
"2311",-5.66,10.61,9.64,NA
"2312",-5.05,10.61,10.03,NA
"2313",-5.82,10.64,10.3,NA
"2314",-4.39,11.24,10.76,NA
"2315",-5.34,10.78,10.31,NA
"2316",-5.97,10.96,10.1,NA
"2317",-5.66,11.14,10.38,NA
"2318",-4.62,11.24,10.69,NA
"2319",-5.01,11.26,10.68,NA
"2320",-3.84,11.56,11.08,NA
"2321",-3.56,11.61,11.29,NA
"2322",-3.33,11.28,11.1,NA
"2323",-3.8,11.21,11.1,NA
"2324",-4.28,11.49,11.35,NA
"2325",-5.63,10.72,11.21,NA
"2326",-5.29,10.84,11.7,NA
"2327",-5.97,10.62,11.86,NA
"2328",-6.32,10.76,12.08,NA
"2329",-6.08,10.92,12.17,NA
"2330",-7.09,10.86,12.11,NA
"2331",-7.03,10.94,11.91,NA
"2332",-7.24,10.73,11.83,NA
"2333",-6.75,10.83,11.83,NA
"2334",-7.13,10.84,11.71,NA
"2335",-6.74,10.98,11.6,NA
"2336",-6.27,10.66,11.57,NA
"2337",-6.51,10.48,11.43,NA
"2338",-5.18,10.33,11.29,NA
"2339",-4.88,10.26,11.43,NA
"2340",-4.54,10.47,11.44,NA
"2341",-5.43,10.68,11.49,NA
"2342",-6.3,10.52,11.33,NA
"2343",-6.09,10.66,11.4,NA
"2344",-5.87,10.67,11.4,NA
"2345",-6.1,10.94,11.34,NA
"2346",-6.25,10.89,11.46,NA
"2347",-7.13,10.85,11.59,NA
"2348",-7.56,10.52,11.54,NA
"2349",-8.5,10.27,11.45,NA
"2350",-9.02,10.51,11.41,NA
"2351",-7.53,11.58,11.78,NA
"2352",-6.75,11.59,11.84,NA
"2353",-7.27,11.73,11.71,NA
"2354",-6.26,11.92,11.72,NA
