"","1 Ano","3 Anos","5 Anos","10 Anos"
"1631",8.25,9.33,9.52,NA
"1632",8.38,9.51,9.63,NA
"1633",8.17,9.44,9.68,NA
"1634",8.34,9.38,9.71,NA
"1635",8.05,9.18,9.62,NA
"1636",7.83,9.12,9.61,NA
"1637",7.86,9.21,9.69,NA
"1638",7.85,9.24,9.69,NA
"1639",8.36,9.27,9.6,NA
"1640",8.41,9.24,9.44,NA
"1641",8.33,8.97,9.38,NA
"1642",8.03,8.84,9.38,NA
"1643",7.65,8.82,9.41,NA
"1644",7.18,8.71,9.23,NA
"1645",7.39,8.74,9.22,NA
"1646",7.65,8.9,9.24,NA
"1647",7.86,8.83,9.12,NA
"1648",7.87,8.9,9.12,NA
"1649",7.76,8.95,9.09,NA
"1650",7.43,8.91,9.06,NA
"1651",6.93,8.76,8.97,NA
"1652",6.49,8.67,8.88,NA
"1653",6.67,8.66,8.93,NA
"1654",7.01,8.6,9.04,NA
"1655",6.71,8.63,8.98,NA
"1656",6.67,8.54,9.1,NA
"1657",6.09,8.36,8.95,NA
"1658",5.2,8.2,8.82,NA
"1659",4.85,8.07,8.69,NA
"1660",5,8.08,8.67,NA
"1661",4.9,7.98,8.59,NA
"1662",5.27,7.98,8.62,NA
"1663",5.33,8.05,8.65,NA
"1664",5.38,7.96,8.63,NA
"1665",4.9,7.76,8.54,NA
"1666",4.68,7.7,8.54,NA
"1667",5.27,7.81,8.64,NA
"1668",4.96,7.58,8.45,NA
"1669",5.13,7.67,8.56,NA
"1670",4.98,7.66,8.52,NA
"1671",4.95,7.66,8.56,NA
"1672",4.48,7.59,8.67,NA
"1673",4.77,7.61,8.89,NA
"1674",5.16,7.74,9.27,NA
"1675",5.49,7.97,9.6,NA
"1676",5.59,7.89,9.82,NA
"1677",5.55,7.82,9.61,NA
"1678",5.92,7.89,9.9,NA
"1679",6.24,8.14,10.04,NA
"1680",6.1,8.11,10.04,NA
"1681",6.13,8.16,10.13,NA
"1682",6.08,8.19,10.28,NA
"1683",5.87,8.1,10.28,NA
"1684",5.72,8.09,10.23,NA
"1685",6.06,8.2,10.29,NA
"1686",6.09,8.27,10.38,NA
"1687",5.98,8.27,10.39,NA
"1688",5.99,8.15,10.52,NA
"1689",5.89,8.08,10.73,NA
"1690",5.95,8.12,11.21,NA
"1691",5.72,7.99,11.51,NA
"1692",5.29,7.82,11.96,NA
"1693",5.41,7.84,11.67,NA
"1694",5.35,7.71,11.62,NA
"1695",4.79,7.62,11.78,NA
"1696",4.93,7.62,11.91,NA
"1697",5.63,7.77,11.89,NA
"1698",5.9,7.9,11.75,NA
"1699",5.93,7.95,11.71,NA
"1700",5.89,8,11.88,NA
"1701",5.97,7.93,12.04,NA
"1702",6.32,7.97,12.36,NA
"1703",6.68,8.11,12.54,NA
"1704",6.87,8.26,12.64,NA
"1705",7.29,8.34,12.4,NA
"1706",7.41,8.23,12.31,NA
"1707",7.45,8.27,12.14,NA
"1708",7.53,8.23,12.05,NA
"1709",7.51,8.26,11.91,NA
"1710",7.58,8.27,12,NA
"1711",7.64,8.13,12.03,NA
"1712",7.82,8.05,12.02,NA
"1713",7.59,7.98,11.9,NA
"1714",7.5,8.16,12.05,NA
"1715",7.33,8.1,12.14,NA
"1716",7.14,8.06,12.21,NA
"1717",7.5,8.37,12.38,NA
"1718",7.6,8.41,12.5,NA
"1719",7.55,8.55,12.52,NA
"1720",7.54,8.48,12.81,NA
"1721",7.64,8.4,13.21,NA
"1722",8.47,8.54,13.37,NA
"1723",8.91,8.44,13.2,NA
"1724",8.65,8.43,13.13,NA
"1725",8.14,8.32,12.99,NA
"1726",8.02,8.29,12.92,NA
"1727",8.14,8.27,12.81,NA
"1728",8.15,8.29,13.09,NA
"1729",8.29,8.34,13.12,NA
"1730",8.23,8.28,13.01,NA
"1731",8.05,8.24,13.02,NA
"1732",7.78,8.26,13.11,NA
"1733",7.74,8.1,13.13,NA
"1734",7.62,8.16,13.14,NA
"1735",7.25,8.07,12.95,NA
"1736",7.25,7.99,13.05,NA
"1737",6.91,7.86,13.02,NA
"1738",6.71,8.01,13.13,NA
"1739",6.66,8.1,13.01,NA
"1740",6.49,8.09,12.99,NA
"1741",6.24,7.87,12.87,NA
"1742",5.98,7.59,12.61,NA
"1743",6.32,7.55,12.63,NA
"1744",6.59,7.54,12.66,NA
"1745",6.61,7.44,12.61,NA
"1746",6.58,7.52,12.65,NA
"1747",7.04,7.68,12.75,NA
"1748",7.16,7.75,12.85,NA
"1749",7.28,7.81,12.61,NA
"1750",7.27,7.82,12.39,NA
"1751",7.27,7.9,12.39,NA
"1752",7.43,7.97,12.29,NA
"1753",7.77,7.92,12.09,NA
"1754",7.86,7.85,11.96,NA
"1755",7.78,7.8,12.13,NA
"1756",7.78,7.74,12.12,NA
"1757",7.16,7.68,12.03,NA
"1758",7.11,7.78,12.1,NA
"1759",6.8,7.67,12.04,NA
"1760",7.03,7.76,12.34,NA
"1761",7.05,7.95,12.38,NA
"1762",6.64,7.93,12.3,NA
"1763",7.06,8.01,12.33,NA
"1764",7.27,7.99,12.47,NA
"1765",7.17,7.96,12.47,NA
"1766",7.34,8.21,12.63,NA
"1767",7.24,8.38,12.63,NA
"1768",7.4,8.49,12.68,NA
"1769",7.27,8.48,12.59,NA
"1770",7.3,8.46,12.39,NA
"1771",7.3,8.41,12.41,NA
"1772",6.84,8.29,12.36,NA
"1773",6.16,8.11,12.29,NA
"1774",6.03,8.03,12.25,NA
"1775",6.41,8.03,12.2,NA
"1776",6.16,7.94,12.12,NA
"1777",6.74,7.9,12.03,NA
"1778",6.83,7.87,12.13,NA
"1779",5.98,7.52,12.12,NA
"1780",5.93,7.59,12.01,NA
"1781",5.97,7.62,11.95,NA
"1782",6.01,7.7,12.06,NA
"1783",6.2,7.73,12.16,NA
"1784",6,7.62,12.18,NA
"1785",6.38,7.75,12.28,NA
"1786",6.62,7.77,12.47,NA
"1787",6.75,7.7,12.63,NA
"1788",6.52,7.81,12.82,NA
"1789",6.57,7.87,12.95,NA
"1790",6.68,8.05,12.99,NA
"1791",6.37,8.22,13.05,NA
"1792",6.51,8.31,13.03,NA
"1793",6.71,8.19,13.25,NA
"1794",6.67,8.18,13.45,NA
"1795",6.96,8.25,13.51,NA
"1796",7.07,8.4,13.73,NA
"1797",6.84,8.4,13.77,NA
"1798",6.5,8.4,13.87,NA
"1799",5.77,8.35,13.65,NA
"1800",6.28,8.45,13.79,NA
"1801",6.15,8.47,13.68,NA
"1802",5.97,8.53,13.59,NA
"1803",6.1,8.53,13.54,NA
"1804",5.57,8.72,13.45,NA
"1805",5.39,8.91,13.31,NA
"1806",5.19,8.83,13.44,NA
"1807",4.68,8.69,13.36,NA
"1808",4.5,8.68,13.15,NA
"1809",4.7,8.57,13.16,NA
"1810",4.91,8.72,13.15,NA
"1811",4.7,8.6,12.99,NA
"1812",4.67,8.51,12.96,NA
"1813",4.72,8.4,13.01,NA
"1814",4.58,8.37,12.88,NA
"1815",4.45,8.37,12.77,NA
"1816",4.38,8.29,12.67,NA
"1817",4.12,8.4,12.71,NA
"1818",4.23,8.39,12.77,NA
"1819",4.37,8.4,12.81,NA
"1820",4.73,8.46,12.74,NA
"1821",5,8.6,12.57,NA
"1822",5.22,8.61,12.56,NA
"1823",5.08,8.68,12.61,NA
"1824",5.16,8.57,12.43,NA
"1825",4.92,8.65,12.32,NA
"1826",5.28,8.69,12.28,NA
"1827",4.64,8.55,12.12,NA
"1828",3.86,8.24,12.08,NA
"1829",3.91,8.25,12.08,NA
"1830",4.34,8.24,12.05,NA
"1831",4.8,8.33,12.18,NA
"1832",5.08,8.31,12.12,NA
"1833",5.16,8.3,12.05,NA
"1834",4.85,8.31,12.03,NA
"1835",5,8.37,12.03,NA
"1836",4.39,8.3,11.91,NA
"1837",4.25,8.32,11.92,NA
"1838",3.78,8.14,11.77,NA
"1839",3.69,8.09,11.6,NA
"1840",3.79,8.26,11.54,NA
"1841",3.83,8.39,11.59,NA
"1842",3.86,8.27,11.45,NA
"1843",3.84,8.23,11.56,NA
"1844",3.74,8.1,11.57,NA
"1845",3.56,7.96,11.58,NA
"1846",3.4,7.94,11.53,NA
"1847",3.63,8.05,11.59,NA
"1848",3.72,8.08,11.44,NA
"1849",4,8.3,11.46,NA
"1850",4.03,8.37,11.46,NA
"1851",3.77,8.31,11.53,NA
"1852",3.03,8.17,11.58,NA
"1853",3.09,8.09,11.59,NA
"1854",2.94,8.2,11.5,NA
"1855",2.82,8.22,11.49,NA
"1856",3.1,8.24,11.56,NA
"1857",3.59,8.21,11.5,NA
"1858",4.43,8.3,11.45,NA
"1859",4.54,8.32,11.37,NA
"1860",4.84,8.37,11.38,NA
"1861",4.88,8.5,11.46,NA
"1862",5.57,8.64,11.47,NA
"1863",5.79,8.85,11.5,NA
"1864",6.13,8.95,11.46,NA
"1865",6.37,8.97,11.4,NA
"1866",6.51,9.06,11.42,NA
"1867",7.42,9.07,11.42,NA
"1868",8.35,9.19,11.49,NA
"1869",8.32,9.29,11.57,NA
"1870",8.46,9.35,11.59,NA
"1871",8.95,9.23,11.67,NA
"1872",9.19,9.19,11.57,NA
"1873",8.96,9.27,11.63,NA
"1874",8.6,9.23,11.63,NA
"1875",8.38,9.16,11.6,NA
"1876",8.48,9.14,11.46,NA
"1877",8.89,9.15,11.46,NA
"1878",10.41,9.08,11.42,NA
"1879",10.88,9.22,11.43,NA
"1880",11.72,9.23,11.36,NA
"1881",11.05,9.15,11.38,NA
"1882",10.51,9.14,11.4,NA
"1883",9.8,9.06,11.38,NA
"1884",9.64,9.03,11.41,NA
"1885",9.86,9,11.42,NA
"1886",9.56,8.85,11.48,NA
"1887",9.73,8.94,11.5,NA
"1888",10.01,8.79,11.43,NA
"1889",9.35,8.63,11.35,NA
"1890",8.99,8.58,11.22,NA
"1891",8.7,8.65,11.14,NA
"1892",7.9,8.62,11.1,NA
"1893",7.91,8.58,11.04,NA
"1894",7.87,8.71,10.98,NA
"1895",7.67,8.7,10.91,NA
"1896",7.77,8.84,10.91,NA
"1897",7.8,8.86,10.8,NA
"1898",7.68,8.74,10.78,NA
"1899",7.26,8.67,10.72,NA
"1900",7.71,8.88,10.72,NA
"1901",7.82,8.91,10.61,NA
"1902",8.03,8.89,10.53,NA
"1903",8.21,8.84,10.47,NA
"1904",8.16,8.75,10.43,NA
"1905",8.44,8.89,10.5,NA
"1906",8.4,9.02,10.4,NA
"1907",7.63,9.05,10.15,NA
"1908",7.15,9.28,10.03,NA
"1909",6.99,9.8,10.08,NA
"1910",6.81,9.79,10.05,NA
"1911",6.54,9.73,9.97,NA
"1912",6.69,9.59,9.89,NA
"1913",6.87,9.35,9.93,NA
"1914",7.47,9.58,10.01,NA
"1915",7.29,9.54,10.01,NA
"1916",7.34,9.5,9.94,NA
"1917",7.77,9.8,9.93,NA
"1918",8.02,10.1,9.9,NA
"1919",8.87,10.3,9.94,NA
"1920",9.86,10.31,9.96,NA
"1921",10.3,10.37,9.99,NA
"1922",10.45,10.44,10.01,NA
"1923",10.7,10.38,10.01,NA
"1924",10.76,10.48,10.15,NA
"1925",10.93,10.31,10.24,NA
"1926",11.02,10.21,10.27,NA
"1927",11.44,10.04,10.2,NA
"1928",11.71,10.16,10.17,NA
"1929",11.27,10.28,10.18,NA
"1930",11.57,10.35,10.16,NA
"1931",11.31,10.18,10.03,NA
"1932",11.78,10.25,10.06,NA
"1933",11.89,10.24,10.1,NA
"1934",11.94,10.37,10.06,NA
"1935",11.47,10.3,9.93,NA
"1936",10.92,10.17,9.87,NA
"1937",10.76,10.26,9.89,NA
"1938",10.34,9.9,9.84,NA
"1939",9.9,9.77,9.77,NA
"1940",9.69,9.84,9.76,NA
"1941",9.54,10.03,9.82,NA
"1942",9.6,10.33,9.85,NA
"1943",9.67,10.52,9.8,NA
"1944",9.14,10.39,9.7,NA
"1945",8.99,10.16,9.67,NA
"1946",9.36,10.38,9.77,NA
"1947",8.95,10.35,9.83,NA
"1948",9.05,10.32,9.79,NA
"1949",8.74,10.37,9.65,NA
"1950",9.01,10.54,9.62,NA
"1951",8.94,10.41,9.52,NA
"1952",8.31,10.11,9.46,NA
"1953",9.19,10.37,9.57,NA
"1954",9.58,10.31,9.6,NA
"1955",9.04,10.13,9.46,NA
"1956",9.18,10.08,9.47,NA
"1957",9.37,9.87,9.42,NA
"1958",9.07,9.79,9.29,NA
"1959",8.22,9.61,9.21,NA
"1960",8.05,9.55,9.31,NA
"1961",7.52,9.4,9.24,NA
"1962",7.08,9.32,9.23,NA
"1963",7.56,9.47,9.35,NA
"1964",7.42,9.34,9.37,NA
"1965",7.67,9.58,9.61,NA
"1966",7.74,9.51,9.62,NA
"1967",7.7,9.53,9.67,NA
"1968",7.79,9.44,9.68,NA
"1969",7.6,9.46,9.7,NA
"1970",7.88,9.35,9.75,NA
"1971",7.8,9.45,9.76,NA
"1972",8.06,9.49,9.81,NA
"1973",8.69,9.66,9.94,NA
"1974",8.44,9.65,9.85,NA
"1975",8.22,9.51,9.78,NA
"1976",8.18,9.6,9.78,NA
"1977",8.42,9.78,9.81,NA
"1978",8.56,9.74,9.79,NA
"1979",8.49,9.76,9.7,NA
"1980",8.48,9.69,9.66,NA
"1981",8.46,9.74,9.72,NA
"1982",8.53,9.91,9.77,NA
"1983",8.47,10.08,9.8,NA
"1984",8.02,10.24,9.74,NA
"1985",7.96,10.34,9.76,NA
"1986",7.82,10.4,9.72,NA
"1987",8.17,10.54,9.82,NA
"1988",8.86,10.93,9.98,NA
"1989",8.9,10.73,10.04,NA
"1990",9,10.71,9.97,NA
"1991",8.82,10.43,9.93,NA
"1992",8.96,10.48,9.97,NA
"1993",9.17,10.38,9.94,NA
"1994",8.86,10.24,9.83,NA
"1995",8.99,10.25,9.89,NA
"1996",9.41,10.24,10,NA
"1997",9.55,10.13,9.91,NA
"1998",10.1,10.38,9.95,NA
"1999",10.32,10.24,9.87,NA
"2000",9.65,10,9.75,NA
"2001",9.22,9.9,9.63,NA
"2002",9.46,9.93,9.6,NA
"2003",9.12,9.65,9.45,NA
"2004",9.04,9.55,9.34,NA
"2005",8.89,9.47,9.29,NA
"2006",8.92,9.46,9.37,NA
"2007",10.05,9.79,9.59,NA
"2008",10.28,9.85,9.67,NA
"2009",10.18,9.98,9.74,NA
"2010",10.17,10.04,9.74,NA
"2011",9.96,9.92,9.73,NA
"2012",9.98,9.8,9.75,NA
"2013",10.01,9.81,9.75,NA
"2014",10.19,9.88,9.71,NA
"2015",10.12,9.8,9.65,NA
"2016",10.19,9.88,9.65,NA
"2017",10.07,9.79,9.57,NA
"2018",10.19,9.7,9.52,NA
"2019",10.04,9.59,9.54,NA
"2020",9.57,9.48,9.46,NA
"2021",10.27,9.61,9.53,NA
"2022",10.79,9.72,9.62,NA
"2023",10.58,9.75,9.55,NA
"2024",10.74,9.6,9.55,NA
"2025",11.06,9.77,9.61,NA
"2026",10.83,9.64,9.55,NA
"2027",11.43,9.82,9.68,NA
"2028",11.53,10,9.86,NA
"2029",11.44,10.01,9.9,NA
"2030",11.37,10.1,9.88,NA
"2031",11.41,10.11,9.91,NA
"2032",12.21,10.25,10.08,NA
"2033",13.19,10.55,10.26,NA
"2034",13.84,10.53,10.28,NA
"2035",14.14,10.37,10.13,NA
"2036",14.76,10.3,10.14,NA
"2037",14.4,10.21,10.2,NA
"2038",14.6,10.18,10.22,NA
"2039",14.1,9.99,10.23,NA
"2040",14,9.93,10.23,NA
"2041",15.11,10.18,10.29,NA
"2042",15.31,10.22,10.25,NA
"2043",15.26,10.28,10.22,NA
"2044",14.5,10.03,10.12,NA
"2045",14.17,10.02,10.14,NA
"2046",14.12,9.93,10.05,NA
"2047",13.9,9.86,10.06,NA
"2048",13.81,9.93,10.03,NA
"2049",13.8,10,10.04,NA
"2050",13.34,9.92,9.97,NA
"2051",13.66,10.09,10.03,NA
"2052",13.65,10.09,10.03,NA
"2053",13.95,10.09,10.06,NA
"2054",14.22,10.27,9.96,NA
"2055",14.34,10.3,10.01,NA
"2056",13.97,10.27,10.03,NA
"2057",14.47,10.47,10.04,NA
"2058",14.35,10.42,10.01,NA
"2059",14.23,10.27,9.98,NA
"2060",13.92,10.21,9.86,NA
"2061",14.53,10.35,9.91,NA
"2062",14.39,10.48,10,NA
"2063",14.31,10.41,10.01,NA
"2064",14.34,10.21,9.94,NA
"2065",14.63,10.21,9.93,NA
"2066",15.61,10.35,10.01,NA
"2067",16,10.54,9.99,NA
"2068",16.5,10.62,10.04,NA
"2069",16.92,10.73,10.02,NA
"2070",16.91,10.72,9.93,NA
"2071",16.77,10.81,9.91,NA
"2072",16.72,10.8,9.98,NA
"2073",16.78,10.77,9.99,NA
"2074",16.38,10.67,9.89,NA
"2075",16.46,10.62,9.86,NA
"2076",16.06,10.36,9.79,NA
"2077",15.58,10.28,9.68,NA
"2078",15.56,10.32,9.69,NA
"2079",16.07,10.51,9.78,NA
"2080",16.15,10.48,9.75,NA
"2081",15.91,10.51,9.69,NA
"2082",15.41,10.45,9.67,NA
"2083",14.98,10.33,9.62,NA
"2084",15.09,10.43,9.69,NA
"2085",15.53,10.53,9.73,NA
"2086",16.34,10.87,9.75,NA
"2087",16.71,11,9.73,NA
"2088",16.98,11.08,9.84,NA
"2089",17.29,11.04,9.88,NA
"2090",17.53,10.91,9.74,NA
"2091",17.79,10.95,9.72,NA
"2092",17.4,10.79,9.6,NA
"2093",16.25,10.6,9.45,NA
"2094",16.26,10.7,9.4,NA
"2095",16.35,10.85,9.51,NA
"2096",16.21,10.82,9.56,NA
"2097",15.84,10.72,9.46,NA
"2098",15.96,10.64,9.52,NA
"2099",15.81,10.54,9.48,NA
"2100",15.72,10.37,9.39,NA
"2101",14.76,9.98,9.19,NA
"2102",13.94,9.71,9.11,NA
"2103",13.78,9.7,9.38,NA
"2104",13.83,9.88,9.19,NA
"2105",12.89,9.65,8.99,NA
"2106",12.01,9.42,8.69,NA
"2107",12.63,9.57,8.71,NA
"2108",13.54,9.84,8.9,NA
"2109",13.26,9.83,8.93,NA
"2110",12.35,9.68,8.78,NA
"2111",11.7,9.6,8.84,NA
"2112",11.78,9.76,9.09,NA
"2113",12.25,9.93,9.27,NA
"2114",12.74,10.22,9.26,NA
"2115",13.45,10.45,9.48,NA
"2116",13.54,10.36,9.43,NA
"2117",13.74,10.4,9.33,NA
"2118",13.71,10.38,9.35,NA
"2119",13.52,10.35,9.35,NA
"2120",13.24,10.35,9.38,NA
"2121",13.59,10.32,9.4,NA
"2122",13.06,10.3,9.27,NA
"2123",12.46,10.11,9.2,NA
"2124",12.41,10.34,9.29,NA
"2125",11.46,10.11,9.16,NA
"2126",10.94,9.93,9.05,NA
"2127",10.83,9.73,8.95,NA
"2128",10.92,9.82,8.92,NA
"2129",10.01,9.51,8.85,NA
"2130",9.23,9.44,8.75,NA
"2131",9.2,9.5,8.75,NA
"2132",9.65,9.79,8.85,NA
"2133",9.54,9.7,8.8,NA
"2134",9.26,9.46,8.71,NA
"2135",9.51,9.41,8.72,NA
"2136",9.57,9.32,8.72,NA
"2137",9.53,9.34,8.85,NA
"2138",9.92,9.43,8.91,NA
"2139",9.99,9.53,8.92,NA
"2140",10.21,9.64,9.07,NA
"2141",10.36,9.71,9.18,NA
"2142",10.28,9.53,9.34,NA
"2143",10.42,9.5,9.42,NA
"2144",9.47,9.14,9.24,NA
"2145",9.37,8.87,9.19,NA
"2146",9.89,8.92,9.21,NA
"2147",9.55,8.84,9.13,NA
"2148",9.53,8.69,9.07,NA
"2149",9.19,8.66,9.02,NA
"2150",9.41,8.8,9.01,NA
"2151",8.97,8.52,8.88,NA
"2152",9.4,8.58,8.99,NA
"2153",9.42,8.55,9.1,NA
"2154",10.54,8.72,9.34,NA
"2155",10.77,8.78,9.31,NA
"2156",10.8,8.85,9.27,NA
"2157",11.34,8.86,9.3,NA
"2158",11.23,8.85,9.27,NA
"2159",11.51,8.88,9.28,NA
"2160",11.05,8.94,9.23,NA
"2161",11.3,9.07,9.28,NA
"2162",10.39,8.99,9.2,NA
"2163",10.18,8.87,9.09,NA
"2164",9.22,8.47,8.83,NA
"2165",9.72,8.44,8.91,NA
"2166",10.19,8.58,8.92,NA
"2167",10.35,8.72,8.98,NA
"2168",10.27,8.63,9.01,NA
"2169",11.24,8.67,8.97,NA
"2170",11.62,8.62,8.98,NA
"2171",11.64,8.66,9.02,NA
"2172",11.02,8.41,8.95,NA
"2173",11.21,8.29,8.91,NA
"2174",11.53,8.31,8.91,NA
"2175",11.04,8.22,8.74,NA
"2176",9.52,7.85,8.49,NA
"2177",9.81,8,8.62,NA
"2178",9.76,7.96,8.6,NA
"2179",9.82,7.97,8.64,NA
"2180",9.67,7.96,8.67,NA
"2181",8.75,7.88,8.57,NA
"2182",7.52,7.62,8.41,NA
"2183",6.2,7.26,8.14,NA
"2184",4.09,6.53,7.67,NA
"2185",4.5,6.66,7.77,NA
"2186",4.36,6.7,7.72,NA
"2187",5.3,7.11,7.96,NA
"2188",5.34,7.23,8,NA
"2189",5.27,7.17,7.95,NA
"2190",4.15,6.81,7.66,NA
"2191",4.3,6.83,7.7,NA
"2192",5.14,7.12,7.88,NA
"2193",4.7,6.81,7.79,NA
"2194",4.32,6.87,7.76,NA
"2195",4.39,6.96,7.77,NA
"2196",4.79,7.13,7.87,NA
"2197",4.6,6.99,7.87,NA
"2198",4.7,6.87,7.79,NA
"2199",4.53,6.87,7.68,NA
"2200",4.96,6.93,7.69,NA
"2201",5.52,6.97,7.86,NA
"2202",5.69,6.98,7.88,NA
"2203",5.44,6.8,7.82,NA
"2204",5.47,6.86,7.81,NA
"2205",4.87,6.73,7.75,NA
"2206",4.97,6.72,7.72,NA
"2207",4.86,6.59,7.64,NA
"2208",4.87,6.65,7.76,NA
"2209",4.33,6.43,7.6,NA
"2210",3.9,6.3,7.47,NA
"2211",4.77,6.47,7.57,NA
"2212",4.73,6.52,7.59,NA
"2213",5.07,6.52,7.6,NA
"2214",6.48,6.85,7.75,NA
"2215",5.83,6.87,7.72,NA
"2216",5.81,6.86,7.71,NA
"2217",6.3,6.95,7.76,NA
"2218",6.28,6.99,7.75,NA
"2219",6.67,7.03,7.76,NA
"2220",6.68,6.93,7.72,NA
"2221",6.72,6.79,7.7,NA
"2222",7,6.94,7.78,NA
"2223",7.78,7.05,7.78,NA
"2224",8.29,7.12,7.79,NA
"2225",7.58,7.08,7.76,NA
"2226",7.44,7.15,7.83,NA
"2227",7.71,7.49,8.01,NA
"2228",8.3,7.72,8.11,NA
"2229",8.11,7.75,8.11,NA
"2230",7.98,7.68,8.07,NA
"2231",8.34,7.76,8.12,NA
"2232",8.11,7.79,8.11,NA
"2233",7.81,7.69,7.97,NA
"2234",7.63,7.71,7.92,NA
"2235",7.34,7.71,7.97,NA
"2236",7.43,7.67,8.03,NA
"2237",7.77,7.66,8.01,NA
"2238",7.69,7.75,8.03,NA
"2239",7.06,7.63,8.09,NA
"2240",7.45,7.78,8.19,NA
"2241",7.2,7.78,8.27,NA
"2242",6.65,7.6,8.15,NA
"2243",6.53,7.69,8.03,NA
"2244",6.65,7.82,8.06,NA
"2245",7.18,7.94,8.09,NA
"2246",7.43,7.87,8.13,NA
"2247",7.38,7.86,8.09,NA
"2248",7.87,7.95,8.15,NA
"2249",7.82,8.01,8.14,NA
"2250",7.04,7.92,8.12,NA
"2251",7.24,8.04,8.18,NA
"2252",7.19,8,8.16,NA
"2253",7.18,7.94,8.14,NA
"2254",7.01,7.88,8.15,NA
"2255",6.94,7.92,8.07,NA
"2256",7.44,8.01,8.16,NA
"2257",5.54,7.45,7.85,NA
"2258",5.1,7.42,7.79,NA
"2259",5.76,7.43,7.86,NA
"2260",4.91,7.24,7.85,NA
"2261",4.56,7.06,7.76,NA
"2262",5.03,7.05,7.78,NA
"2263",4.65,6.86,7.57,NA
"2264",3.96,6.72,7.34,NA
"2265",5.15,6.94,7.42,NA
"2266",5.87,7.06,7.43,NA
"2267",6.34,7.14,7.47,NA
"2268",5.77,7.03,7.41,NA
"2269",4.52,6.95,7.38,NA
"2270",4.04,6.9,7.37,NA
"2271",4.25,7.08,7.48,NA
"2272",4.05,7.08,7.48,NA
"2273",4.07,7.12,7.53,NA
"2274",3.91,7.16,7.53,NA
"2275",4.25,7.27,7.57,NA
"2276",3.9,7.15,7.47,NA
"2277",3.9,7.15,7.41,NA
"2278",3.68,6.93,7.37,NA
"2279",3.1,6.64,7.21,NA
"2280",3.29,6.68,7.29,NA
"2281",3.21,6.62,7.21,NA
"2282",2.59,6.32,7.05,NA
"2283",1.68,6.1,7.07,NA
"2284",0.75,6.07,7.03,NA
"2285",1.14,6.22,7.08,NA
"2286",0.87,6.13,7.02,NA
"2287",-0.09,5.91,6.91,NA
"2288",-0.51,5.65,6.86,NA
"2289",-0.95,5.69,6.97,NA
"2290",-1.28,5.66,7.03,NA
"2291",-1.89,5.42,6.88,NA
"2292",-1.45,5.56,6.95,NA
"2293",-0.83,5.79,7.06,NA
"2294",-1.67,5.76,7.05,NA
"2295",-2.37,5.96,7.13,NA
"2296",-2.62,5.96,7.17,NA
"2297",-2.42,5.87,7.07,NA
"2298",-1.4,6.36,7.28,NA
"2299",-1.48,6.32,7.18,NA
"2300",-1.95,6.1,7.05,NA
"2301",-2.24,5.93,6.87,NA
"2302",-2.75,5.75,6.81,NA
"2303",-3.41,5.56,6.75,NA
"2304",-4.12,5.27,6.62,NA
"2305",-4.76,4.94,6.41,NA
"2306",-4.15,5.05,6.37,NA
"2307",-4.93,4.8,6.24,NA
"2308",-4.72,4.92,6.26,NA
"2309",-4.36,4.93,6.31,NA
"2310",-3.99,5.11,6.44,NA
"2311",-3.54,5.3,6.57,NA
"2312",-2.98,5.35,6.74,NA
"2313",-3.34,5.36,6.85,NA
"2314",-2.77,5.58,7.03,NA
"2315",-3.17,5.38,6.85,NA
"2316",-3.54,5.44,6.77,NA
"2317",-3.53,5.52,6.89,NA
"2318",-3.1,5.57,7.01,NA
"2319",-3.17,5.62,7.09,NA
"2320",-2.69,5.71,7.22,NA
"2321",-2.5,5.73,7.3,NA
"2322",-2.12,5.67,7.25,NA
"2323",-2.25,5.65,7.25,NA
"2324",-2.52,5.81,7.34,NA
"2325",-2.79,5.61,7.33,NA
"2326",-2.81,5.56,7.46,NA
"2327",-3.23,5.45,7.52,NA
"2328",-3.32,5.58,7.64,NA
"2329",-3.13,5.71,7.71,NA
"2330",-3.49,5.67,7.7,NA
"2331",-3.36,5.7,7.65,NA
"2332",-3.39,5.62,7.63,NA
"2333",-3.14,5.71,7.64,NA
"2334",-3.47,5.72,7.59,NA
"2335",-3.34,5.77,7.54,NA
"2336",-3.09,5.63,7.55,NA
"2337",-3.32,5.51,7.47,NA
"2338",-2.73,5.41,7.41,NA
"2339",-2.45,5.4,7.46,NA
"2340",-2.2,5.52,7.5,NA
"2341",-2.56,5.61,7.5,NA
"2342",-2.95,5.57,7.46,NA
"2343",-2.91,5.63,7.49,NA
"2344",-2.75,5.58,7.49,NA
"2345",-2.81,5.66,7.48,NA
"2346",-2.88,5.61,7.51,NA
"2347",-3.31,5.63,7.55,NA
"2348",-3.51,5.52,7.54,NA
"2349",-3.87,5.41,7.49,NA
"2350",-4.2,5.44,7.44,NA
"2351",-3.57,5.84,7.58,NA
"2352",-3.25,5.86,7.59,NA
"2353",-3.39,5.97,7.58,NA
"2354",-2.92,6.02,7.57,NA
"2355",-2.3,5.95,7.58,NA
"2356",-2.33,5.91,7.61,NA
"2357",-2.6,5.68,7.53,NA
"2358",-2.45,5.63,7.52,NA
"2359",-2.66,5.52,7.47,NA
"2360",-2.59,5.55,7.46,NA
"2361",-2.35,5.57,7.49,NA
"2362",-1.81,5.6,7.57,NA
"2363",-1.38,5.41,7.52,NA
